Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates,,,
,,TIMESPAN:Timespan,2000-01-01_2023-12-31:,14/11/2024,2024-11-18 01:17 CET,BIS,https://data.bis.org/topics/EER/data?filter=TIMESPAN%3D2000-01-01_2023-12-31%255EFREQ%3DM%255EEER_TYPE%3DN%255EEER_BASKET%3DB%255EREF_AREA_TXT%3DDenmark%257CIceland%257CNorway%257CSweden%257CUnited%2520Kingdom&data_view=timeseries&selected_ts=BIS%2CWS_EER%2C1.0%255EM.N.B.DK%2BIS%2BNO%2BSE%2BGB,https://data.bis.org/topics/EER/data?filter=TIMESPAN%3D2000-01-01_2023-12-31%255EFREQ%3DM%255EEER_TYPE%3DN%255EEER_BASKET%3DB%255EREF_AREA_TXT%3DDenmark%257CIceland%257CNorway%257CSweden%257CUnited%2520Kingdom&data_view=timeseries&selected_ts=BIS%2CWS_EER%2C1.0%255EM.N.B.DK%2BIS%2BNO%2BSE%2BGB&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/EER,,,
,,,,,,,,,,,,
DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,28/02/2009,F:Free,,A:Normal value,94.86
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2009,F:Free,,A:Normal value,93.46
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2009,F:Free,,A:Normal value,95.54
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2009,F:Free,,A:Normal value,98.5
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2009,F:Free,,A:Normal value,96.42
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2009,F:Free,,A:Normal value,96.72
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2009,F:Free,,A:Normal value,102.39
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2009,F:Free,,A:Normal value,103.14
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2009,F:Free,,A:Normal value,102.29
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2009,F:Free,,A:Normal value,102.05
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2009,F:Free,,A:Normal value,100.78
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2010,F:Free,,A:Normal value,101.73
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,28/02/2010,F:Free,,A:Normal value,102.93
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2010,F:Free,,A:Normal value,104.76
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2010,F:Free,,A:Normal value,104.66
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2010,F:Free,,A:Normal value,102.99
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2010,F:Free,,A:Normal value,103.02
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2010,F:Free,,A:Normal value,105.03
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2010,F:Free,,A:Normal value,105.65
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2010,F:Free,,A:Normal value,108.11
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2010,F:Free,,A:Normal value,109.4
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2010,F:Free,,A:Normal value,108.34
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2010,F:Free,,A:Normal value,110.23
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2011,F:Free,,A:Normal value,111.93
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,28/02/2011,F:Free,,A:Normal value,114.25
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2011,F:Free,,A:Normal value,113.93
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2011,F:Free,,A:Normal value,113.68
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2011,F:Free,,A:Normal value,113.45
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2011,F:Free,,A:Normal value,111.62
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2011,F:Free,,A:Normal value,110.83
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2011,F:Free,,A:Normal value,110.74
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2011,F:Free,,A:Normal value,110.55
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2011,F:Free,,A:Normal value,111.03
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2011,F:Free,,A:Normal value,110.48
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2011,F:Free,,A:Normal value,111.04
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2012,F:Free,,A:Normal value,111.93
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,29/02/2012,F:Free,,A:Normal value,112.46
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2012,F:Free,,A:Normal value,111.71
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2012,F:Free,,A:Normal value,111.93
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2012,F:Free,,A:Normal value,109.69
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2012,F:Free,,A:Normal value,110.81
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2012,F:Free,,A:Normal value,113.91
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2012,F:Free,,A:Normal value,117.49
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2012,F:Free,,A:Normal value,115.83
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2012,F:Free,,A:Normal value,114.48
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2012,F:Free,,A:Normal value,114.21
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2012,F:Free,,A:Normal value,114.47
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2013,F:Free,,A:Normal value,115.71
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,28/02/2013,F:Free,,A:Normal value,117.95
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2013,F:Free,,A:Normal value,119.32
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2013,F:Free,,A:Normal value,118.09
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2013,F:Free,,A:Normal value,116.41
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2013,F:Free,,A:Normal value,116.12
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2013,F:Free,,A:Normal value,116.53
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2013,F:Free,,A:Normal value,116.74
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2013,F:Free,,A:Normal value,117.08
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2013,F:Free,,A:Normal value,116.64
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2013,F:Free,,A:Normal value,114.89
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2013,F:Free,,A:Normal value,114.78
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2014,F:Free,,A:Normal value,116.43
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,28/02/2014,F:Free,,A:Normal value,116.1
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2014,F:Free,,A:Normal value,116.75
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2014,F:Free,,A:Normal value,114.25
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2014,F:Free,,A:Normal value,113.92
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2014,F:Free,,A:Normal value,112.68
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2014,F:Free,,A:Normal value,110.77
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2014,F:Free,,A:Normal value,110.92
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2014,F:Free,,A:Normal value,109.96
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2014,F:Free,,A:Normal value,109.87
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2014,F:Free,,A:Normal value,109.24
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2014,F:Free,,A:Normal value,107.73
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2015,F:Free,,A:Normal value,105.88
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,28/02/2015,F:Free,,A:Normal value,103.95
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2015,F:Free,,A:Normal value,105.18
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2015,F:Free,,A:Normal value,103.58
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2015,F:Free,,A:Normal value,104.86
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2015,F:Free,,A:Normal value,106.03
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2015,F:Free,,A:Normal value,104.32
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2015,F:Free,,A:Normal value,104.31
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2015,F:Free,,A:Normal value,106.48
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2015,F:Free,,A:Normal value,106.74
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2015,F:Free,,A:Normal value,105.61
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2015,F:Free,,A:Normal value,107.55
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2016,F:Free,,A:Normal value,108.01
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,29/02/2016,F:Free,,A:Normal value,107.15
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2016,F:Free,,A:Normal value,107.96
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2016,F:Free,,A:Normal value,109.24
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2016,F:Free,,A:Normal value,108.33
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2016,F:Free,,A:Normal value,107.68
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2016,F:Free,,A:Normal value,106
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2016,F:Free,,A:Normal value,105.97
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2016,F:Free,,A:Normal value,105.2
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2016,F:Free,,A:Normal value,103.46
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2016,F:Free,,A:Normal value,101.83
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2016,F:Free,,A:Normal value,102.86
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2017,F:Free,,A:Normal value,105.13
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,28/02/2017,F:Free,,A:Normal value,105.07
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2017,F:Free,,A:Normal value,104.78
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2017,F:Free,,A:Normal value,103.89
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2017,F:Free,,A:Normal value,103.81
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2017,F:Free,,A:Normal value,103.77
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2017,F:Free,,A:Normal value,106.37
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2017,F:Free,,A:Normal value,107.56
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2017,F:Free,,A:Normal value,107.72
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2017,F:Free,,A:Normal value,106.72
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2017,F:Free,,A:Normal value,104.25
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2017,F:Free,,A:Normal value,103.57
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2018,F:Free,,A:Normal value,105
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,28/02/2018,F:Free,,A:Normal value,103.94
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2018,F:Free,,A:Normal value,101.65
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2018,F:Free,,A:Normal value,99.62
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2018,F:Free,,A:Normal value,99.24
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2018,F:Free,,A:Normal value,99.94
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2018,F:Free,,A:Normal value,100.35
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2018,F:Free,,A:Normal value,99.07
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2018,F:Free,,A:Normal value,99.84
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2018,F:Free,,A:Normal value,99.85
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2018,F:Free,,A:Normal value,100.4
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2018,F:Free,,A:Normal value,100.6
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2019,F:Free,,A:Normal value,100.45
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,28/02/2019,F:Free,,A:Normal value,97.85
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2019,F:Free,,A:Normal value,97.65
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2019,F:Free,,A:Normal value,97.74
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2019,F:Free,,A:Normal value,95.8
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2019,F:Free,,A:Normal value,96.99
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2019,F:Free,,A:Normal value,97.22
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2019,F:Free,,A:Normal value,96.18
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2019,F:Free,,A:Normal value,96.16
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2019,F:Free,,A:Normal value,95.24
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/11/2019,F:Free,,A:Normal value,96.36
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/12/2019,F:Free,,A:Normal value,97.92
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/01/2020,F:Free,,A:Normal value,97
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,29/02/2020,F:Free,,A:Normal value,96.68
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/03/2020,F:Free,,A:Normal value,95.99
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/04/2020,F:Free,,A:Normal value,95.83
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/05/2020,F:Free,,A:Normal value,98.32
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/06/2020,F:Free,,A:Normal value,99.95
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/07/2020,F:Free,,A:Normal value,101.69
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/08/2020,F:Free,,A:Normal value,102.95
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,30/09/2020,F:Free,,A:Normal value,101.79
"BIS,WS_EER,1.0",M.N.B.SE,M:Monthly,N:Nominal,B:Broad (64 economies),SE:Sweden,"Index, 2020 = 100",,31/10/2020,F:Free,,A:Normal value,102.11
